13866,4.0000,0.0269
13871,4.0000,0.0215
13876,4.0000,0.0242
13881,4.0000,0.0107
13886,4.0000,0.0295
13891,4.0000,0.0161
13896,4.0000,0.0376
13901,4.0000,0.0295
13906,4.0000,0.0349
13911,4.0000,0.0349
13916,4.0000,0.0322
13921,4.0000,0.0322
13926,4.0000,0.0161
13931,4.0000,0.0295
13936,4.0000,0.0081
13941,4.0000,0.0322
13946,4.0000,0.0242
13951,4.0000,0.0322
13956,4.0000,0.0269
13961,4.0000,0.0322
13966,4.0000,0.0295
13971,4.0000,0.0322
13976,4.0000,0.0269
13981,4.0000,0.0295
13986,4.0000,0.0215
13991,4.0000,0.0269
13996,4.0000,0.0134
14001,4.0000,0.0295
14006,4.0000,0.0215
14011,4.0000,0.0349
14016,4.0000,0.0269
14021,4.0000,0.0376
14026,4.0000,0.0322
14031,4.0000,0.0322
14036,4.0000,0.0295
14041,4.0000,0.0134
14046,4.0000,0.0242
14051,4.0000,0.0134
14056,4.0000,0.0295
14061,4.0000,0.0242
14066,4.0000,0.0322
14071,4.0000,0.0269
14076,4.0000,0.0269
14081,4.0000,0.0349
14086,4.0000,0.0295
14091,4.0000,0.0269
14096,4.0000,0.0269
14101,4.0000,0.0215
14106,4.0000,0.0188
14111,4.0000,0.0134
14116,4.0000,0.0242
14121,4.0000,0.0188
14126,4.0000,0.0295
14131,4.0000,0.0322
14136,4.0000,0.0349
14141,4.0000,0.0376
14146,4.0000,0.0269
14151,4.0000,0.0322
14156,4.0000,0.0081
14161,4.0000,0.0295
14166,4.0000,0.0161
14171,4.0000,0.0295
14176,4.0000,0.0242
14181,4.0000,0.0376
14186,4.0000,0.0269
14191,4.0000,0.0349
14196,4.0000,0.0349
14201,4.0000,0.0242
14206,4.0000,0.0242
14211,4.0000,0.0295
14216,4.0000,0.0242
14221,4.0000,0.0215
14226,4.0000,0.0107
14231,4.0000,0.0295
14236,4.0000,0.0215
14241,4.0000,0.0349
14246,4.0000,0.0376
14251,4.0000,0.0430
14256,4.0000,0.0349
14261,4.0000,0.0188
14266,4.0000,0.0295
14271,4.0000,0.0134
14276,4.0000,0.0269
14281,4.0000,0.0188
14286,4.0000,0.0242
14291,4.0000,0.0269
14296,4.0000,0.0269
14301,4.0000,0.0349
14306,4.0000,0.0322
14311,4.0000,0.0349
14316,4.0000,0.0269
14321,4.0000,0.0295
14326,4.0000,0.0269
14331,4.0000,0.0215
14336,4.0000,0.0269
14341,4.0000,0.0161
14346,4.0000,0.0269
14351,4.0000,0.0134
14356,4.0000,0.0322
14361,-4.0000,0.0322
14366,-4.0000,1.2813
14371,-4.0000,0.5641
14376,-4.0000,0.2847
14381,-4.0000,0.0967
14386,-4.0000,0.0618
14391,-4.0000,-0.0027
14396,-4.0000,-0.0107
14401,-4.0000,-0.0161
14406,-4.0000,-0.0188
14411,-4.0000,-0.0322
14416,-4.0000,-0.0349
14421,-4.0000,-0.0376
14426,-4.0000,-0.0295
14431,-4.0000,-0.0349
14436,-4.0000,-0.0188
14441,-4.0000,-0.0322
14446,-4.0000,-0.0134
14451,-4.0000,-0.0215
14456,-4.0000,-0.0269
14461,-4.0000,-0.0322
14466,-4.0000,-0.0188
14471,-4.0000,-0.0349
14476,-4.0000,-0.0376
14481,-4.0000,-0.0269
14486,-4.0000,-0.0322
14491,-4.0000,-0.0215
14496,-4.0000,-0.0322
14501,-4.0000,-0.0107
14506,-4.0000,-0.0295
14511,-4.0000,-0.0295
14516,-4.0000,-0.0322
14521,-4.0000,-0.0376
14526,-4.0000,-0.0376
14531,-4.0000,-0.0349
14536,-4.0000,-0.0322
14541,-4.0000,-0.0349
14546,-4.0000,-0.0322
14551,-4.0000,-0.0242
14556,-4.0000,-0.0295
14561,-4.0000,-0.0242
14566,-4.0000,-0.0242
14571,-4.0000,-0.0134
14576,-4.0000,-0.0376
14581,-4.0000,-0.0134
14586,-4.0000,-0.0349
14591,-4.0000,-0.0376
14596,-4.0000,-0.0322
14601,-4.0000,-0.0349
14606,-4.0000,-0.0081
14611,-4.0000,-0.0322
14616,-4.0000,-0.0107
14621,-4.0000,-0.0295
14626,-4.0000,-0.0322
14631,-4.0000,-0.0349
14636,-4.0000,-0.0403
14641,-4.0000,-0.0269
14646,-4.0000,-0.0376
14651,-4.0000,-0.0322
14656,-4.0000,-0.0295
14661,-4.0000,-0.0322
14666,-4.0000,-0.0322
14671,-4.0000,-0.0295
14676,-4.0000,-0.0188
14681,-4.0000,-0.0269
14686,-4.0000,-0.0134
14691,-4.0000,-0.0376
14696,-4.0000,-0.0295
14701,-4.0000,-0.0322
14706,-4.0000,-0.0349
14711,-4.0000,-0.0295
14716,-4.0000,-0.0376
14721,-4.0000,-0.0054
14726,-4.0000,-0.0349
14731,-4.0000,-0.0081
14736,-4.0000,-0.0322
14741,-4.0000,-0.0295
14746,-4.0000,-0.0322
14751,-4.0000,-0.0376
14756,-4.0000,-0.0188
14761,-4.0000,-0.0349
14766,-4.0000,-0.0349
14771,-4.0000,-0.0295
